Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_After_features.13.block.2.fc1_0.5,sensitivityscore_After_features.13.block.2.fc1_0.6,sensitivityscore_After_features.13.block.2.fc1_0.7,sensitivityscore_After_features.13.block.2.fc1_0.8,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_After_features.13.block.2.fc2_0.5,sensitivityscore_After_features.13.block.2.fc2_0.6,sensitivityscore_After_features.13.block.2.fc2_0.7,sensitivityscore_After_features.13.block.2.fc2_0.8,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,-0.07529404,0.01704485,-0.2044852,-0.004466567,0.015693609,0.12863818,0.057957932,0.050370734,-0.13333671,-0.045633607,0.097728685,0.15476617,0.13472685,0.10006814,-0.090756655,-0.06350053,-0.0059047444,-0.025821183,0.0054855533
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,-0.026063776,-0.0019466858,-0.08776105,0.040444817,0.18887034,0.0034878887,0.0063575897,-0.07560678,-0.11441311,0.056919478,0.06268066,0.10972659,0.115939915,0.10635805,0.023451738,-0.004845649,-0.07546729,-0.043167494,-0.010939202
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,6,-0.03964483,-0.038430694,0.06625663,0.058497302,0.1155022,-0.14636871,-0.12392574,-0.0457688,-0.20262212,0.05759698,0.10142076,0.11035994,0.041329302,0.023633363,0.014021352,0.05168726,-0.09425708,-0.027571082,-0.001230489
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,6,-0.04730224,0.029105972,-0.100514635,0.036308203,0.07307692,-0.17963871,-0.11633613,-0.129911,-0.12974356,0.027135279,0.09162857,0.15551871,0.0962373,0.039101187,-0.08209284,0.012558658,-0.13110772,0.0032973336,-0.0003432762
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,6,-0.06070721,0.07012802,-0.14800315,-0.02454368,0.026854327,0.011325175,-0.034388933,0.04279466,0.020310087,0.005883324,0.1713135,0.07370885,0.12725943,0.08272837,0.048636653,0.014667211,0.023976926,0.0014322558,-0.011924218
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,0.11852752,-0.014989307,0.18152542,0.043913152,0.13133968,-0.07019276,-0.072695784,-0.090167776,-0.10653195,0.0099151805,0.113263145,0.077491045,0.085132495,0.066812016,0.0047569238,0.03834604,0.048696954,-0.004158471,-0.0065897773
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,-0.037494116,-0.07040882,0.026446484,0.07346323,0.13282108,-0.1470935,-0.15162909,-0.12286928,-0.2296788,0.09151488,0.079500936,0.06926402,0.06524868,0.065721765,0.0089714825,0.0056252712,-0.0062202103,0.042950477,-0.0038129012
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,-0.10116638,-0.03872808,-0.0006939573,0.029932134,0.033207193,0.05205859,-0.03585509,-0.0015765354,-0.05707674,-0.044599894,0.13297649,0.15188083,0.13572001,0.070134,-0.07162407,-0.017516663,-0.041038916,0.0046025617,-0.0060239807
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,6,-0.113009304,-0.07451163,0.15630168,0.08475354,0.03392289,-0.13518374,-0.062810555,-0.1257142,-0.25824678,0.018914256,0.10484282,0.013726676,0.07508518,0.03943521,-0.061773017,-0.007888891,-0.059656,0.03199075,-0.024191212
/mnt/sdd/caltech_training_multiclass/train/007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,6,-0.025599558,0.0071275053,0.21292414,0.049737897,0.053056285,0.04467679,-0.089736596,-0.025432903,-0.12963413,0.0305404,0.0145331565,0.049759135,-0.038006634,0.00883384,0.024830818,0.00784202,0.059231274,0.034805756,-0.0018877101
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,7,0.06290868,-0.0026803836,-0.07292305,0.0008072909,0.047198504,-0.105695784,-0.036316328,-0.023777205,0.055088133,-0.053284876,0.075805254,0.03330168,0.07746393,0.03693056,-0.011569999,-0.048784077,-0.10221132,-0.021392997,0.030133294
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,7,-0.02511508,-0.02570651,0.057636537,0.03151858,0.15541613,0.122044206,0.10447824,0.07089992,-0.0024025552,0.04378817,0.08723959,0.06994774,0.01608047,-0.04769223,-0.05877831,-0.04262859,0.039067127,-0.01755543,0.026976373
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,7,0.067298494,-0.010253282,-0.020055963,0.0039982903,0.0010989979,0.11205134,0.043764308,0.038503442,0.037907533,0.045132976,0.066182986,0.07149454,0.07653167,0.075940825,-0.05866286,-0.017372923,0.096425116,0.032545235,0.009005776
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,7,0.022771109,0.027535155,0.025739975,-0.08188077,0.0429247,-0.0022605509,-0.026598101,0.00059062894,-0.05503437,-0.037913036,0.09184655,0.08515866,0.0796136,0.06382846,0.097135395,0.055223495,-0.0022700485,0.013779638,0.019392518
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,7,0.12173826,0.03149713,-0.0063589886,0.03434765,-0.0075474456,0.15400922,0.02723603,0.06607445,0.04208353,0.035647303,0.06570779,0.099634744,0.054968666,0.0037908815,-0.0050493106,-0.023839299,0.034379765,0.039979156,0.015905598
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,7,-0.08579092,0.05060964,-0.0017706566,-0.13598636,-0.03013952,0.015667524,0.017129414,-0.060778942,-0.11361836,0.07359582,0.10587697,0.102692984,0.04827498,0.0024598874,0.056584403,0.006272953,0.059584435,0.034352925,0.029972097
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,0.06851277,0.082196094,-0.29835305,-0.056477822,-0.0093640145,-0.15816383,-0.028496156,0.03376777,-0.014324829,0.014933685,0.042597868,0.03979308,0.0048663486,-0.038023867,0.027299393,0.013955375,-0.02474467,0.024651881,0.009188652
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161.jpg,7,0.094120875,0.03422892,0.023587547,-0.044948895,0.12454555,-0.067460194,-0.051771015,-0.047205605,-0.120577484,0.0381312,0.0013840403,0.03499426,0.036143977,0.09626198,0.006202858,0.020385582,-0.116235964,-0.07440601,0.020040046
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,-0.14762604,-0.0376066,-0.06893608,0.009074763,-0.11262779,0.092552185,0.027123239,0.07128656,-0.11239946,-0.067647494,0.112045944,0.08889297,0.10679014,0.06940305,0.05185274,0.037369885,0.121190995,0.009653786,0.014011871
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,7,0.16359909,0.04807499,0.012515801,-0.010148133,0.14183685,0.067441374,0.12788874,0.05388865,-0.088156074,0.04267234,0.05330808,0.020246163,0.015442775,-0.0050102193,0.029770723,0.011595206,-0.010508713,0.0093140155,0.027247231
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,7,-0.23181435,-0.057262167,-0.19692282,-0.057095625,-0.16121313,-0.029790878,0.04213219,0.11558586,0.13864914,-0.044550847,0.10229505,0.038125366,0.0107496185,0.033609338,-0.011638225,-0.0052155238,-0.04102473,0.05002232,0.03370024
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,7,0.09022891,-0.013934816,-0.23490189,-0.065910004,-0.051543906,-0.05083764,0.012945626,0.04783063,-0.05852006,-0.057406187,0.086101726,-0.004126746,0.09522876,0.047526367,0.031139981,0.016165141,0.009195115,0.0416534,0.017667614
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,-0.15202418,-0.10124813,0.09614199,0.05368833,-0.036390193,0.10569106,-0.020893263,-0.015407816,0.08805166,-0.016629454,0.0075063137,0.13082989,0.060694855,0.047743183,-0.0011938717,0.025019819,-0.019020159,-0.018816834,0.041880965
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,0.0528424,0.10574587,-0.097883195,-0.025259081,-0.13748737,0.08207591,0.060001038,0.008130994,-0.089893565,-0.047773518,0.095423274,0.115676224,0.07919899,0.040207848,-0.05958285,-0.01278883,0.07541287,0.044452734,0.017779045
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,7,-0.05150944,-0.053104542,-0.20851052,-0.0823522,0.055432893,-0.11674732,0.039250102,0.021388596,-0.102404565,0.026763521,-0.015284376,0.059947103,0.035218574,0.046137888,0.12895998,0.003080951,-0.10246624,-0.020959582,0.028283404
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg,7,-0.0437835,0.07465713,-0.007098876,0.051634535,-0.07345085,0.04378697,0.04999851,0.08952596,-0.102114186,-0.029765341,0.04008027,0.057539135,0.05771941,0.06603663,-0.0012640692,-0.064530246,0.0013864264,-0.018382851,0.032022975
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,7,-0.09553391,-0.10056481,-0.015663628,-0.012218829,0.24208948,0.061378684,0.15792648,0.18623753,0.09348145,0.08684529,0.11415471,0.07078147,0.04211978,-0.05338125,0.13713163,0.079211146,0.0017953794,-0.018457301,0.019429693
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,-0.16504472,-0.05999189,-0.020220183,0.007111352,0.05485101,0.07596345,0.11996145,0.114660494,-0.09699586,0.022380712,0.049304426,0.10263446,0.06780262,0.047246657,-0.050096672,-0.042485356,0.06415422,0.034211602,0.032075755
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,7,-0.0414247,0.009874107,-0.1951987,-0.032694142,0.012546495,-0.07735166,-0.14725684,-0.18018179,-0.12890792,-0.052378435,0.0367421,0.09029825,0.07501118,-0.03059986,0.124488726,-0.017840723,0.07385926,0.04276171,0.028431434
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg,7,-0.12669703,-0.012312116,-0.09730527,-0.06148401,0.01755491,0.105887935,0.04535086,0.01660699,0.06276643,0.013097006,0.027181815,0.104516596,0.05719252,0.021774981,0.04264844,0.012431327,0.017663967,0.014511561,0.018809343
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,7,0.025499517,0.07934818,-0.005010523,-0.040840056,-0.10898292,0.14388108,0.08983803,0.073659495,-0.013454471,-0.03696686,0.10545547,0.095817596,0.065265946,0.02135446,0.006762229,0.011021057,-0.010537655,0.014102383,0.021464583
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,0.18579529,0.04602909,0.10788347,0.0070160776,0.08909907,-0.09665597,-0.027646748,-0.015847784,-0.037647,-0.023209717,0.13434635,0.112011895,0.07468894,0.061072975,-0.06783613,-0.021438465,0.09655496,0.003486745,0.02438486
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,7,0.03840961,0.011613775,0.009847237,-0.050459713,0.00091961864,0.15860604,-0.0009818729,0.017538257,-0.09077176,-0.029797452,0.04916422,0.042425863,0.013970345,0.017722342,0.047377605,0.03885605,0.053035334,-0.0029160688,0.017351955
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,7,0.06294539,-0.036582403,0.23165683,0.07426204,0.12901215,0.01082195,0.07947251,0.041821532,0.15804306,0.14111097,0.10055691,0.116385326,0.12973985,0.102671064,0.07600666,0.034210894,0.06940568,0.033257887,0.021747861
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,7,0.08433381,-0.038037885,0.14434867,0.053035013,0.0649322,0.097317465,0.120581836,0.05701694,-0.122794166,-0.012756371,0.08816781,-0.0013172673,0.054221027,0.045378372,-0.029944658,-0.026417889,-0.079107605,-0.03135558,0.028176187
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,7,0.02504101,0.007927172,0.019824937,-0.025153253,0.08789423,0.08782458,0.13540657,0.14724323,0.031572092,0.037594058,0.021869253,0.14658868,0.13498148,0.098460615,-0.026227921,-0.08866697,-0.083470225,-0.045044925,0.02784663
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,7,-0.14005329,-0.009611172,-0.0902865,-0.042017713,-0.06284413,0.03666795,0.09659934,0.07870932,-0.0061527193,-0.01475895,0.117835976,0.08954787,0.10161927,0.008137761,-0.045596335,-0.044954173,0.023736734,-0.004029315,0.022198783
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,7,-0.08093742,0.07689961,-0.20088598,-0.0978739,-0.09812547,-0.019834567,0.050486777,0.027926706,-0.08889559,-0.11347873,-0.059765194,0.061993062,0.037899688,-0.034202762,-0.07266679,-0.028000474,-0.04141726,0.03747223,0.016681854
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,0.11564419,0.07781144,0.16021255,0.042535547,-0.018280437,-0.06488256,-0.01549952,0.03674017,-0.06233165,-0.040383007,0.056909807,0.07681525,0.07307885,0.07182531,-0.05661984,0.00052557327,-0.147791,0.022936316,0.02331584
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,0.032677185,0.032738753,-0.0574904,-0.08470723,0.012009062,0.018606242,0.044662077,-0.013949584,0.04900825,0.044063568,0.030202596,0.04362236,0.080810905,0.039714232,0.08621192,0.008646049,-0.06392607,0.010719098,0.010684979
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,7,-0.039563656,-0.036760855,-0.20939851,-0.1006026,-0.027433377,0.17129523,0.20255086,0.05517844,-0.011392541,-0.015892807,0.12851277,0.09892209,0.100319155,0.105513975,-0.08638401,-0.027911179,-0.0035109892,0.0329659,0.023917079
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,-0.14321634,-0.12503792,-0.18757655,-0.084704086,0.10186843,-0.07192367,-0.051087532,-0.041655138,-0.08752044,0.027418103,0.06828039,0.08435916,0.0056178817,0.043445155,0.039236844,-0.01139665,0.048454475,0.019769154,0.026822466
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,7,0.0738733,0.014602095,0.026853926,-0.014241869,0.15985788,0.1456563,0.07186468,0.053264283,-0.088807054,-0.0017724298,0.14302656,0.10270211,0.09550196,0.08737111,0.047881447,0.044369645,0.070537254,0.050202515,0.01212371
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,7,-0.03972079,-0.027602088,-0.2023548,0.033963446,0.09110503,0.18693261,0.13676357,0.072012536,0.06918169,0.04874726,0.1232209,0.09824909,0.05440677,0.039140284,0.07492618,-0.05537544,0.010386622,0.018767793,0.013149756
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,-0.016333595,-0.0027907304,-0.14916089,-0.059511997,-0.105461635,-0.080923036,0.044943888,-0.07081022,-0.13948525,-0.009690225,0.06954806,-0.020794319,0.021455089,-0.0094232075,-0.11220774,-0.08262341,-0.024019897,0.012346294,0.009873277
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,7,0.042491257,0.08107486,-0.106300645,-0.11683042,-0.08210158,-0.084082596,0.083572336,0.015572088,-0.006251026,-0.043470893,0.009035228,0.028648227,0.052265126,0.06764714,-0.11871165,-0.10255238,-0.08298661,-0.024069007,0.03703895
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,7,0.041152403,-0.008752044,-0.07161267,-0.008464802,0.03589131,-0.0044742525,0.07118343,0.06261216,-0.10384238,0.012556881,0.12053476,0.07339642,0.012965575,0.025131859,0.14216065,0.07021108,-0.049170937,0.030432258,0.033939008
/mnt/sdd/caltech_training_multiclass/train/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,7,0.053560432,0.03978369,0.08689311,0.012935583,0.17617962,0.0030142367,0.031005532,0.038161114,0.082105726,0.035405964,-0.0396289,-0.0018906742,-0.047889687,0.0060131624,0.07023433,0.029528936,0.057519723,0.011290424,0.047989815
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,8,0.01589993,0.03504435,-0.09723747,-0.040880658,0.02967756,-0.027966868,0.12658048,0.099355444,0.04275438,0.040317748,-0.010357577,0.029333804,0.123252824,0.07939314,-0.034776043,-0.037047137,-0.036149018,-0.014870087,-0.006600195
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,8,-0.19011648,-0.046866767,-0.35619003,-0.11060843,-0.028052742,-0.016198248,-0.044579428,0.011656687,0.07841522,-0.009260127,0.01854081,0.025047993,0.09455477,0.06538294,-0.14242113,-0.034069184,-0.0034027547,0.008512964,-0.004989072
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,-0.15391974,-0.09273231,-0.024757147,0.022992108,-0.0939696,-0.073644094,0.003208571,-0.08336755,-0.09260969,-0.0034011751,0.04516894,0.03231088,-0.025160689,-0.036673132,-0.029656477,-0.028773662,0.16780931,0.0590221,0.023414401
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,-0.06160409,0.051279478,-0.14545247,-0.066072136,-0.093229264,0.08180956,0.10189994,0.117356,0.16700003,-0.049800076,0.09028776,0.04580381,0.09551348,0.054521035,-0.0221107,0.016767822,-0.17155764,0.026109042,-0.0040006954
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,8,-0.097810216,-0.084684424,0.038568854,-0.017709967,0.003221387,0.05297921,0.07756905,-0.11563108,-0.15489268,-0.016847776,0.06894305,-0.028686445,0.05388604,0.0719244,0.038060084,0.0065922365,-0.1262772,-0.0041597225,0.0010724897
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,8,-0.18759266,-0.03136541,0.15743941,0.06931224,-0.047543973,-0.055013366,0.02088891,0.06267944,0.10659096,-0.02495556,0.049273435,0.030367808,0.12584777,0.12846102,0.07887533,0.091988,-0.04117457,0.025404721,0.0127327405
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,-0.23350132,-0.03397483,-0.06835924,-0.08250282,0.04690202,0.096214384,0.070959724,-0.0120077785,-0.053579282,-0.011425833,-0.016053047,0.07229884,-0.00016152952,-0.022126786,-0.101377174,-0.045075633,-0.02152837,0.023643998,0.011435341
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,8,-0.11464412,-0.10787986,0.0557449,0.004572686,0.07151529,0.0052932203,0.07265608,0.08694686,0.07452472,0.019184634,0.046927094,0.09715905,0.07811218,0.080895655,-0.052930247,-0.055387415,-0.03368402,0.022216057,0.016357733
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,8,0.06084897,0.016510896,0.19214588,0.10066305,-0.07681191,-0.06117127,0.09328647,0.018577032,-0.002133768,-0.052482285,0.08810642,0.022917159,0.02812543,0.060108583,-0.028561946,-0.03687273,-0.15494959,0.010436722,0.004914837
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,8,0.001963025,-0.044678014,-0.07577501,-0.0516569,-0.04440426,0.087404646,0.00011987239,-0.02730947,-0.14643538,-0.020516478,-0.048952993,0.045552067,-0.0047838483,0.0037365984,-0.09608194,-0.06100801,-0.02008723,0.021914484,0.020050379
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,8,-0.056720823,-0.15769342,0.13984542,0.037375882,-0.042581785,-0.042193472,-0.018553142,-0.14675626,-0.16781896,0.038936947,0.021088308,0.03125031,0.07057024,0.06489637,0.069517545,-0.011964083,-0.04768709,0.04261203,0.0107314605
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,0.008059651,0.079969496,-0.01887681,0.04417514,0.17323849,-0.044209495,-0.029663112,-0.071577445,-0.1057509,-0.012795653,0.08838751,0.07472062,0.0035378272,-0.019951954,-0.08012474,-0.02110776,-0.024866287,0.009212318,0.016423425
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,0.12843764,-0.026219793,-0.048433937,-0.015345281,-0.005838394,0.12723073,0.024177995,0.03964836,0.011968579,0.027947195,-0.013252381,0.060661107,0.07195824,0.092946775,-0.002144427,-0.01651233,0.05104518,0.00042954274,0.008408567
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,-0.0024293242,0.0019846372,0.05311836,0.0901683,0.049148295,0.0077955797,0.05011131,-0.072561875,-0.01647301,0.051261067,-0.004898658,0.037685752,0.041833438,-0.040695317,-0.039601482,-0.003852983,0.040566817,0.03506941,0.0010372
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,0.13843304,0.09381804,-0.074204825,-0.08061808,-0.009024089,0.06988251,-0.05934774,0.022668324,-0.0418136,-0.033471867,-0.009081094,-0.02134493,0.080611944,0.08417671,0.083833545,0.022895012,-0.11218119,-0.05700639,-0.0019346883
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,8,-0.30873007,-0.1098702,-0.21711174,-0.06309916,0.004064452,0.092720665,0.04307653,0.11987895,0.08093077,-0.06479172,-0.06316577,-0.006138393,0.0040799156,-0.02146056,-0.07738902,-0.03340499,0.004798293,-0.026541665,-0.0009156498
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,8,-0.19066139,0.045024358,-0.08055477,0.051438708,0.068935126,-0.08488992,-0.12108789,-0.06755147,-0.13690664,-0.042696007,0.012817164,0.033733442,0.06356022,0.05570217,0.01920405,0.05332257,-0.08049452,-0.025732288,0.0035778293
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,8,0.004286845,-0.004417926,0.16591,0.045853734,-0.04674612,-0.05881192,0.093782365,0.056050614,-0.05021607,-0.03641858,0.021289222,0.0037850868,0.018208276,0.013827327,-0.014873934,-0.029323379,-0.023641855,0.010842372,0.015800158
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,8,0.05508804,-0.009150878,0.15683198,0.13253859,0.08294204,-0.1228775,-0.07358496,0.06962574,0.027398536,0.011981953,0.060808685,-0.023917843,0.10449718,0.049069643,-0.08230128,-0.035600066,-0.031631004,0.0071844757,0.0013491611
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,8,-0.07338553,0.018665722,-0.061011337,0.006732814,0.019892199,-0.058838807,-0.11347462,-0.07827465,-0.038137734,0.015521094,-0.039966315,-0.07943562,-0.043425493,-0.048661426,-0.21072017,-0.1270618,0.049773373,0.00027771736,0.023598768
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,8,-0.06493256,-0.0035551898,-0.12433614,-0.0016174,-0.022271011,0.01583488,0.048465922,0.059361752,-0.03435993,-0.058050234,0.06894868,-0.024882413,-0.008027703,-0.052040905,-0.030485712,-0.015151204,-0.01665596,-0.004744403,0.0092943795
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,-0.32298723,-0.10354178,-0.07734368,-0.019365277,-0.19939485,0.13107571,0.06771749,0.041135244,0.057606988,-0.08493771,0.06206076,0.0049422607,-0.006319942,-0.017865736,-0.065102324,-0.035580996,-0.044334017,-0.025521778,0.029059079
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,8,0.053125236,0.01708572,0.035151403,-0.0062531997,-0.12459772,0.14214109,-0.011761464,0.0020076036,-0.13641825,-0.050302174,0.025260694,0.10699926,0.13769981,0.118147165,0.021588359,-0.0048397966,-0.011328317,0.048440892,0.0075605866
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,8,-0.05290622,-0.054746702,0.30416977,0.1863347,0.005724458,-0.06655128,0.16532916,-0.03565231,0.019914083,-0.0022885595,0.13192165,0.11478029,0.030697659,-0.0011448823,-0.019730791,0.043437272,-0.019247372,0.05491206,-0.0138625875
/mnt/sdd/caltech_training_multiclass/train/009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg,8,0.14747226,0.06570737,0.06559116,0.022533467,-0.13519418,0.095770195,-0.0032812841,0.025707653,-0.053269416,-0.08302344,0.092019916,0.0022985106,-0.007995924,-0.0035855733,-0.07602845,-0.057935968,-0.1406155,-0.0023447834,0.0026068361
